管理番号,No.,都道府県,面接拠点,分野,種別,名称,募集人数,派遣先事業所住所,業務内容,案件キャッチコピー,最寄り駅,最寄り駅より車で,通勤方法,送迎バス,日勤のみフラグ,就業時間,休憩,土日休みフラグ,勤務形態・休日,入社予定日,社宅補助（契約社員）,性別,備考,勤務地市町村
A-88派生5,A-88,長崎県,,半導体エンジニア,電気,半導体メーカー,1,長崎県諫早市津久葉町1883-43,"""モバイル製品の開発・量産において、欠陥検査データを使った歩留改善および欠陥検査環境整備を行う。 大分類としては二種類、欠陥検査データをもとに調査、デバイス・インテグ・プロセス・製造など関係部署と議論・ 協力しての欠陥解析業務と、欠陥検査レシピ作成や欠陥検査装置の選定・導入・手法確立の欠陥アプリ業務 を行う。""","""半導体の経験を存分に活かせる職場です。 工場新設に伴い綺麗な職場で、食堂も完備。""",JR長崎本線諫早駅,15分,自動車・バイク・自転車・徒歩（送迎バスあり）,有,日勤のみ,9：00～18：00,60分,土日休み,日勤・土日祝会社カレンダー,即日,,不問,"""・一定期間の社会人経験があること ・欠陥検査の専門知識は自ら学ぶ意志と行動があれば経験不問 ・ある程度のコミュニケーション能力があること ・基本的はPC操作スキルがあること。 ・未知の分野でも自ら学び、指示待ちではなく行動できること。""",長崎県 諫早市
A-89派生1,A-89,長崎県,,半導体エンジニア,電気,半導体メーカー,1,長崎県諫早市津久葉町1883-43,"""生産分析及び最適化を目的にシミュレーションを用いた予測を行っており、 本シュミレーションによる予測業務,更に生産検証の為のキャパシティ検証""","""半導体の経験を存分に活かせる職場です。 工場新設に伴い綺麗な職場で、食堂も完備。""",JR長崎本線諫早駅,15分,自動車・バイク・自転車・徒歩（送迎バスあり）,有,日勤のみ,9：00～18：00,60分,土日休み,日勤・土日祝会社カレンダー,即日,,不問,経験の有無は問いませんが、Excel、PowerPointまたVBAのスキルをお持ちの方は優遇,長崎県 諫早市
A-89派生2,A-89,長崎県,,半導体エンジニア,電気,半導体メーカー,1,長崎県諫早市津久葉町1883-43,"""生産分析及び最適化を目的にシミュレーションを用いた予測を行っており、 本シュミレーションによる予測業務,更に生産検証の為のキャパシティ検証""","""半導体の経験を存分に活かせる職場です。 工場新設に伴い綺麗な職場で、食堂も完備。""",JR長崎本線諫早駅,15分,自動車・バイク・自転車・徒歩（送迎バスあり）,有,日勤のみ,9：00～18：00,60分,土日休み,日勤・土日祝会社カレンダー,即日,,不問,経験の有無は問いませんが、Excel、PowerPointまたVBAのスキルをお持ちの方は優遇,長崎県 諫早市
A-89派生3,A-89,長崎県,,半導体エンジニア,電気,半導体メーカー,1,長崎県諫早市津久葉町1883-43,"""生産分析及び最適化を目的にシミュレーションを用いた予測を行っており、 本シュミレーションによる予測業務,更に生産検証の為のキャパシティ検証""","""半導体の経験を存分に活かせる職場です。 工場新設に伴い綺麗な職場で、食堂も完備。""",JR長崎本線諫早駅,15分,自動車・バイク・自転車・徒歩（送迎バスあり）,有,日勤のみ,9：00～18：00,60分,土日休み,日勤・土日祝会社カレンダー,即日,,不問,経験の有無は問いませんが、Excel、PowerPointまたVBAのスキルをお持ちの方は優遇,長崎県 諫早市
A-89派生4,A-89,長崎県,,半導体エンジニア,電気,半導体メーカー,1,長崎県諫早市津久葉町1883-43,"""生産分析及び最適化を目的にシミュレーションを用いた予測を行っており、 本シュミレーションによる予測業務,更に生産検証の為のキャパシティ検証""","""半導体の経験を存分に活かせる職場です。 工場新設に伴い綺麗な職場で、食堂も完備。""",JR長崎本線諫早駅,15分,自動車・バイク・自転車・徒歩（送迎バスあり）,有,日勤のみ,9：00～18：00,60分,土日休み,日勤・土日祝会社カレンダー,即日,,不問,経験の有無は問いませんが、Excel、PowerPointまたVBAのスキルをお持ちの方は優遇,長崎県 諫早市
A-89派生5,A-89,長崎県,,半導体エンジニア,電気,半導体メーカー,1,長崎県諫早市津久葉町1883-43,"""生産分析及び最適化を目的にシミュレーションを用いた予測を行っており、 本シュミレーションによる予測業務,更に生産検証の為のキャパシティ検証""","""半導体の経験を存分に活かせる職場です。 工場新設に伴い綺麗な職場で、食堂も完備。""",JR長崎本線諫早駅,15分,自動車・バイク・自転車・徒歩（送迎バスあり）,有,日勤のみ,9：00～18：00,60分,土日休み,日勤・土日祝会社カレンダー,即日,,不問,経験の有無は問いませんが、Excel、PowerPointまたVBAのスキルをお持ちの方は優遇,長崎県 諫早市
A-90派生1,A-90,長崎県,,半導体エンジニア,電気,半導体メーカー,1,長崎県諫早市津久葉町1883-43,S撮生産の日次月次計画、タイプ設備設営計画などの作成、進捗管理,"""半導体の経験を存分に活かせる職場です。 工場新設に伴い綺麗な職場で、食堂も完備。""",JR長崎本線諫早駅,15分,自動車・バイク・自転車・徒歩（送迎バスあり）,有,日勤のみ,8：30～17：30,60分,土日休み,日勤・土日祝会社カレンダー,即日,,不問,経験の有無は問いませんが、Excel、PowerPoint操作が出来ること,長崎県 諫早市
A-90派生2,A-90,長崎県,,半導体エンジニア,電気,半導体メーカー,1,長崎県諫早市津久葉町1883-43,S撮生産の日次月次計画、タイプ設備設営計画などの作成、進捗管理,"""半導体の経験を存分に活かせる職場です。 工場新設に伴い綺麗な職場で、食堂も完備。""",JR長崎本線諫早駅,15分,自動車・バイク・自転車・徒歩（送迎バスあり）,有,日勤のみ,8：30～17：30,60分,土日休み,日勤・土日祝会社カレンダー,即日,,不問,経験の有無は問いませんが、Excel、PowerPoint操作が出来ること,長崎県 諫早市
A-90派生3,A-90,長崎県,,半導体エンジニア,電気,半導体メーカー,1,長崎県諫早市津久葉町1883-43,S撮生産の日次月次計画、タイプ設備設営計画などの作成、進捗管理,"""半導体の経験を存分に活かせる職場です。 工場新設に伴い綺麗な職場で、食堂も完備。""",JR長崎本線諫早駅,15分,自動車・バイク・自転車・徒歩（送迎バスあり）,有,日勤のみ,8：30～17：30,60分,土日休み,日勤・土日祝会社カレンダー,即日,,不問,経験の有無は問いませんが、Excel、PowerPoint操作が出来ること,長崎県 諫早市
A-90派生4,A-90,長崎県,,半導体エンジニア,電気,半導体メーカー,1,長崎県諫早市津久葉町1883-43,S撮生産の日次月次計画、タイプ設備設営計画などの作成、進捗管理,"""半導体の経験を存分に活かせる職場です。 工場新設に伴い綺麗な職場で、食堂も完備。""",JR長崎本線諫早駅,15分,自動車・バイク・自転車・徒歩（送迎バスあり）,有,日勤のみ,8：30～17：30,60分,土日休み,日勤・土日祝会社カレンダー,即日,,不問,経験の有無は問いませんが、Excel、PowerPoint操作が出来ること,長崎県 諫早市
A-90派生5,A-90,長崎県,,半導体エンジニア,電気,半導体メーカー,1,長崎県諫早市津久葉町1883-43,S撮生産の日次月次計画、タイプ設備設営計画などの作成、進捗管理,"""半導体の経験を存分に活かせる職場です。 工場新設に伴い綺麗な職場で、食堂も完備。""",JR長崎本線諫早駅,15分,自動車・バイク・自転車・徒歩（送迎バスあり）,有,日勤のみ,8：30～17：30,60分,土日休み,日勤・土日祝会社カレンダー,即日,,不問,経験の有無は問いませんが、Excel、PowerPoint操作が出来ること,長崎県 諫早市
A-91派生1,A-91,長崎県,,半導体エンジニア,電気,半導体メーカー,1,長崎県諫早市津久葉町1883-43,"""デバイス・インテグエンジニアの試作業務 24h支援 ・連操勤務での試作ロット進捗管理、異常発生時のデータ集計、条件振り時のデータ集計、システム設定等 ・試作ロットの引上げ、投入等""","""半導体の経験を存分に活かせる職場です。 工場新設に伴い綺麗な職場で、食堂も完備。""",JR長崎本線諫早駅,15分,自動車・バイク・自転車・徒歩（送迎バスあり）,有,,"""7：30～19：30 19：30～7：30""",70分,,シフト制,即日,,不問,"""・半導体デバイスメーカーの就業実績・半導体装置メーカーの就業実績・半導体関連企業の就業実績 ・コミュニケーション能力・PC操作・Offce系のソフトのオペレーション""",長崎県 諫早市
A-91派生2,A-91,長崎県,,半導体エンジニア,電気,半導体メーカー,1,長崎県諫早市津久葉町1883-43,"""デバイス・インテグエンジニアの試作業務 24h支援 ・連操勤務での試作ロット進捗管理、異常発生時のデータ集計、条件振り時のデータ集計、システム設定等 ・試作ロットの引上げ、投入等""","""半導体の経験を存分に活かせる職場です。 工場新設に伴い綺麗な職場で、食堂も完備。""",JR長崎本線諫早駅,15分,自動車・バイク・自転車・徒歩（送迎バスあり）,有,,"""7：30～19：30 19：30～7：30""",70分,,シフト制,即日,,不問,"""・半導体デバイスメーカーの就業実績・半導体装置メーカーの就業実績・半導体関連企業の就業実績 ・コミュニケーション能力・PC操作・Offce系のソフトのオペレーション""",長崎県 諫早市
A-91派生3,A-91,長崎県,,半導体エンジニア,電気,半導体メーカー,1,長崎県諫早市津久葉町1883-43,"""デバイス・インテグエンジニアの試作業務 24h支援 ・連操勤務での試作ロット進捗管理、異常発生時のデータ集計、条件振り時のデータ集計、システム設定等 ・試作ロットの引上げ、投入等""","""半導体の経験を存分に活かせる職場です。 工場新設に伴い綺麗な職場で、食堂も完備。""",JR長崎本線諫早駅,15分,自動車・バイク・自転車・徒歩（送迎バスあり）,有,,"""7：30～19：30 19：30～7：30""",70分,,シフト制,即日,,不問,"""・半導体デバイスメーカーの就業実績・半導体装置メーカーの就業実績・半導体関連企業の就業実績 ・コミュニケーション能力・PC操作・Offce系のソフトのオペレーション""",長崎県 諫早市
A-91派生4,A-91,長崎県,,半導体エンジニア,電気,半導体メーカー,1,長崎県諫早市津久葉町1883-43,"""デバイス・インテグエンジニアの試作業務 24h支援 ・連操勤務での試作ロット進捗管理、異常発生時のデータ集計、条件振り時のデータ集計、システム設定等 ・試作ロットの引上げ、投入等""","""半導体の経験を存分に活かせる職場です。 工場新設に伴い綺麗な職場で、食堂も完備。""",JR長崎本線諫早駅,15分,自動車・バイク・自転車・徒歩（送迎バスあり）,有,,"""7：30～19：30 19：30～7：30""",70分,,シフト制,即日,,不問,"""・半導体デバイスメーカーの就業実績・半導体装置メーカーの就業実績・半導体関連企業の就業実績 ・コミュニケーション能力・PC操作・Offce系のソフトのオペレーション""",長崎県 諫早市
